twitter_handle_id,degree_total,degree_in,degree_out,pr,adj_tri
1.08428e+18,28,13,15,0.0013807582066336008,0.06084656084656084
1.08429e+18,1,0,1,2.0060070574787447e-4,0
1.08452e+18,11,7,4,6.45893584547267e-4,0.07272727272727272
1084984824,5,4,1,0.0010434323927335655,0
1.08638e+18,10,4,6,7.295310512831919e-4,0.06666666666666667
108878985,1,0,1,2.0060070574787447e-4,0
1.08905e+18,13,9,4,8.305497984986305e-4,0.12820512820512822
1.08921e+18,14,1,13,2.982798134891397e-4,0.010989010989010988
1.09173e+18,14,8,6,0.002625664949138874,0.03296703296703297
1.09426e+18,4,0,4,2.0060070574787447e-4,0
1.09726e+18,2,1,1,0.0013373380383133726,0
1.09844e+18,2,0,2,2.0060070574787447e-4,0
1.10443e+18,2,1,1,0.0011525717754464885,0
1.10554e+18,16,9,7,0.0010696038307005677,0.058333333333333334
110626303,1,0,1,2.0060070574787447e-4,0
1.10839e+18,1,0,1,2.0060070574787447e-4,0
1.10845e+18,1,0,1,2.0060070574787447e-4,0
1.10868e+18,5,1,4,2.5497765282406904e-4,0
1.11016e+18,4,2,2,4.03803834765654e-4,0
1.11096e+18,5,4,1,0.0025726234010256827,0
1.11129e+18,12,6,6,0.001264442761197686,0.22727272727272727
111421712,1,0,1,2.0060070574787447e-4,0
1.11456e+18,1,0,1,2.0060070574787447e-4,0
1.11573e+18,3,2,1,4.2237749193369537e-4,0.3333333333333333
1.11713e+18,3,2,1,3.443279970324339e-4,0
1.11779e+18,4,3,1,4.577081580552164e-4,0
1.11781e+18,6,4,2,0.001143798704725571,0
1.1179e+18,4,3,1,4.723973396572702e-4,0
1.11846e+18,6,4,2,4.4504411007883403e-4,0
1.1203e+18,1,0,1,2.0060070574787447e-4,0
1.1222e+18,13,8,5,8.28912964052514e-4,0.12820512820512822
112256703,1,0,1,2.0060070574787447e-4,0
1.125e+18,2,1,1,2.9684620072492526e-4,0
1.12786e+18,1,0,1,2.0060070574787447e-4,0
1.12803e+18,3,0,3,2.0060070574787447e-4,0
1.13043e+18,4,2,2,3.997996704950297e-4,0
1.1319e+18,6,5,1,0.001195113652759795,0.06666666666666667
1.13221e+18,2,1,1,0.0013373380383123509,0
1.13388e+18,2,1,1,3.598878807719409e-4,0
1.13401e+18,15,10,5,0.0014220830263715995,0.10476190476190475
1.13846e+18,3,2,1,0.0016841686508447403,0
1.13998e+18,7,6,1,6.285699102643821e-4,0.19047619047619047
1.14007e+18,3,2,1,4.6341112857389025e-4,0
1.1411e+18,6,3,3,6.28328234678406e-4,0
1.14146e+18,5,2,3,6.426645863522539e-4,0
1.14153e+18,2,1,1,3.5330791489668475e-4,0
1.1417e+18,10,4,6,7.593151073163483e-4,0.044444444444444446
1.14227e+18,1,0,1,2.0060070574787447e-4,0
1.14301e+18,4,2,2,3.9655440619177805e-4,0
1.1459e+18,4,1,3,2.4081924846723385e-4,0
1.14629e+18,1,0,1,2.0060070574787447e-4,0
1.1485e+18,4,2,2,8.114545159566023e-4,0
1.14989e+18,2,1,1,5.943502828623385e-4,0
1.14997e+18,8,5,3,0.0017185114154482037,0
1.15027e+18,6,3,3,0.001052714721683195,0
1151355734,4,2,2,9.987344023460589e-4,0.16666666666666666
1.15149e+18,11,9,2,8.754866669599974e-4,0.12727272727272726
1.15183e+18,1,0,1,2.0060070574787447e-4,0
115277678,2,1,1,3.293951712424305e-4,0
1.15396e+18,2,1,1,3.434522683799729e-4,0
1.15578e+18,2,1,1,0.0013373380383133726,0
1.15627e+18,2,1,1,4.966641267702499e-4,0
1.15769e+18,41,16,25,0.0016506215482157388,0.05365853658536586
1.15826e+18,12,6,6,7.353110262862118e-4,0.09090909090909091
1.15913e+18,1,0,1,2.0060070574787447e-4,0
1159890631,2,1,1,7.363433295472144e-4,0
1.16108e+18,3,2,1,0.0012466414280314635,0
1.16314e+18,2,1,1,2.4430616892406643e-4,0
116430721,7,2,5,3.2500413152293625e-4,0.19047619047619047
1.16814e+18,2,1,1,0.0013373380383133726,0
1.16986e+18,4,2,2,4.606364681667903e-4,0
1.17064e+18,3,2,1,5.722264228290898e-4,0
1.17138e+18,1,0,1,2.0060070574787447e-4,0
1.17178e+18,10,6,4,0.0014169082474083715,0.022222222222222223
1.17434e+18,2,0,2,2.0060070574787447e-4,0
117550842,13,5,8,8.843553047817168e-4,0.025641025641025644
11774,8,3,5,5.031435483297068e-4,0.03571428571428571
1177439730,2,1,1,6.799123418896557e-4,0
1.17758e+18,7,5,2,8.395035193449092e-4,0.2857142857142857
1.17804e+18,1,0,1,2.0060070574787447e-4,0
1.17828e+18,9,1,8,2.669071094754746e-4,0
1.18027e+18,1,0,1,2.0060070574787447e-4,0
1.18173e+18,1,0,1,2.0060070574787447e-4,0
1.18436e+18,2,1,1,0.0013373380383133726,0
1.1844e+18,27,12,15,0.0011701130069593526,0.031339031339031334
1.18633e+18,10,5,5,5.533508975691411e-4,0.06666666666666667
1.18708e+18,14,10,4,0.0016973831783264677,0.1758241758241758
1.18856e+18,21,13,8,0.0037026417099323278,0.08571428571428572
1.19171e+18,30,15,15,0.0017032014007955852,0.09425287356321839
1.1934e+18,5,3,2,8.490968890614875e-4,0
1.1953e+18,2,1,1,4.6826565366550697e-4,0
1.19766e+18,8,4,4,0.0012186780414178736,0.07142857142857142
1.19881e+18,2,1,1,2.942946062532967e-4,0
1.19899e+18,2,1,1,3.391054740408057e-4,0
1.20141e+18,5,1,4,3.3143591523659565e-4,0
1.20206e+18,11,6,5,8.811809831161352e-4,0.05454545454545454
1.20221e+18,2,1,1,3.0202903521466435e-4,0
1.20278e+18,8,4,4,6.779939879068031e-4,0.17857142857142858
120288669,2,1,1,0.0013373380383133726,0
1.20289e+18,11,3,8,6.452784443686398e-4,0
1.20339e+18,16,7,9,8.105632154838664e-4,0.11666666666666667
1.20364e+18,26,11,15,9.343536464734371e-4,0.10153846153846154
1.20376e+18,20,11,9,0.001331527361328295,0.021052631578947368
1.20451e+18,16,7,9,0.001662461316743115,0.058333333333333334
1.20452e+18,5,1,4,4.52919976364061e-4,0
1.2062e+18,4,2,2,8.537048186042576e-4,0
1.20664e+18,7,4,3,0.001013183177412504,0
1.20779e+18,4,2,2,5.428245115232617e-4,0
1213873928,7,5,2,9.111584847229852e-4,0.14285714285714285
1.21408e+18,5,3,2,4.6640470504300875e-4,0
1.21466e+18,8,4,4,0.0017447083946880452,0.07142857142857142
1.21738e+18,1,0,1,2.0060070574787447e-4,0
1218147452,6,5,1,9.709416819503172e-4,0.4
1.21817e+18,2,0,2,2.0060070574787447e-4,0
1.21828e+18,4,2,2,6.278359855660325e-4,0.16666666666666666
1.21866e+18,2,1,1,4.966641267691576e-4,0
1.21948e+18,2,1,1,0.0013373380383133726,0
1.22231e+18,5,3,2,5.270441035118357e-4,0.2
1.22256e+18,6,3,3,4.298571938998791e-4,0.06666666666666667
122258113,4,1,3,2.650711490055066e-4,0.16666666666666666
1.22281e+18,14,12,2,9.791569931097274e-4,0.3186813186813187
1.22371e+18,9,3,6,4.2980880876029284e-4,0
1.22452e+18,19,6,13,0.0011673648782450387,0.04678362573099415
122520941,4,1,3,2.574375723764389e-4,0
1.22628e+18,18,7,11,7.74747373714972e-4,0.1111111111111111
1.22942e+18,2,1,1,0.0010301117322148066,0
1.22991e+18,1,0,1,2.0060070574787447e-4,0
1.23012e+18,7,3,4,5.099670787638088e-4,0.14285714285714285
1.23069e+18,19,15,4,0.0011980864448776847,0.34502923976608185
1.23117e+18,2,1,1,0.0013373380383133726,0
1.23127e+18,7,3,4,5.451762307062262e-4,0.09523809523809523
1.23293e+18,8,3,5,5.649796407959797e-4,0.10714285714285714
1.23338e+18,1,0,1,2.0060070574787447e-4,0
1.23559e+18,9,4,5,6.067729662078323e-4,0.1111111111111111
1.2362e+18,3,0,3,2.0060070574787447e-4,0
1.23628e+18,6,2,4,4.208222857586695e-4,0.13333333333333333
1.23737e+18,5,2,3,3.447472028788468e-4,0.1
123783243,3,1,2,5.395927278596329e-4,0.3333333333333333
1.23885e+18,1,0,1,2.0060070574787447e-4,0
1.23898e+18,24,15,9,0.00161206961513536,0.17028985507246377
1.23994e+18,1,0,1,2.0060070574787447e-4,0
1.23999e+18,3,2,1,9.744197390235079e-4,0
1.24028e+18,9,4,5,5.568770952057924e-4,0
1.24032e+18,9,3,6,8.205893973491789e-4,0.2777777777777778
1.24129e+18,2,1,1,0.0013373380383123509,0
1.24213e+18,12,6,6,0.0010571566036960123,0.16666666666666666
1.24236e+18,7,1,6,2.443061689240676e-4,0.19047619047619047
1.24322e+18,5,1,4,3.448827176680651e-4,0
1.24387e+18,7,2,5,3.5057103354831304e-4,0
1.24419e+18,2,0,2,2.0060070574787447e-4,0
1.24446e+18,5,3,2,7.284003095668764e-4,0.1
124627569,1,0,1,2.0060070574787447e-4,0
1.24714e+18,5,3,2,0.001271444160582986,0
1.2482e+18,5,4,1,7.819561929220135e-4,0.2
1.24943e+18,5,2,3,6.019597129718051e-4,0.2
1.24965e+18,1,0,1,2.0060070574787447e-4,0
1.24979e+18,4,2,2,3.0114303555263205e-4,0
1.2514e+18,2,0,2,2.0060070574787447e-4,0
1.25257e+18,7,3,4,6.048217185282473e-4,0
1.25321e+18,4,2,2,8.617072881132794e-4,0
1.25399e+18,4,2,2,3.5720733921453554e-4,0.16666666666666666
1.25406e+18,30,13,17,0.0012188832503119674,0.16551724137931034
1.25418e+18,4,1,3,2.2928907060933645e-4,0.5
1.25505e+18,1,0,1,2.0060070574787447e-4,0
1.25623e+18,11,6,5,0.0011020931843624014,0.10909090909090909
1.25842e+18,2,1,1,0.0013373380383133726,0
1.25895e+18,4,2,2,7.312325871890277e-4,0.16666666666666666
1.25923e+18,5,2,3,6.31119929663842e-4,0
1.25937e+18,11,6,5,0.0015529408222599644,0.14545454545454545
1.25948e+18,2,1,1,0.0010967239147441576,0
1.25991e+18,11,6,5,7.719279641979371e-4,0.01818181818181818
1.26004e+18,2,1,1,0.0013373380383133726,0
1.26119e+18,6,4,2,0.002777244499342976,0
1.26211e+18,6,5,1,9.264556360929287e-4,0.06666666666666667
1.26317e+18,6,5,1,0.0021785123661529323,0.06666666666666667
1.26322e+18,15,13,2,0.0017381254191086853,0.2285714285714286
1.26326e+18,1,0,1,2.0060070574787447e-4,0
1.2638e+18,1,0,1,2.0060070574787447e-4,0
1.26454e+18,12,4,8,0.0011187304201427867,0.1212121212121212
1.2646e+18,1,0,1,2.0060070574787447e-4,0
1.26548e+18,4,1,3,4.888403586825593e-4,0
1.26556e+18,20,9,11,8.300006768060636e-4,0.19473684210526318
1.26611e+18,6,5,1,5.259513593047341e-4,0.06666666666666667
1.26622e+18,3,2,1,0.004690165099103989,0
1.26648e+18,38,20,18,0.0031890009141508093,0.112375533428165
1.26705e+18,3,0,3,2.0060070574787447e-4,0
1.26845e+18,2,1,1,3.711113056335678e-4,0
1.26914e+18,5,2,3,3.975950816747411e-4,0.1
1.26977e+18,2,1,1,2.8585600569072114e-4,0
1.27033e+18,11,5,6,0.001229595157058437,0
1.27043e+18,13,6,7,0.0010008987514145556,0.012820512820512822
1.27119e+18,2,1,1,0.0013373380383123509,0
1.27138e+18,2,1,1,0.0018596227586821722,0
1.27243e+18,35,6,29,0.001476060356302728,0.001680672268907563
1.27301e+18,33,20,13,0.002952179407723114,0.08522727272727272
1.2733e+18,13,6,7,6.46710646408084e-4,0.012820512820512822
1.27342e+18,2,1,1,0.0013373380383133726,0
1.27349e+18,1,0,1,2.0060070574787447e-4,0
1.27406e+18,1,0,1,2.0060070574787447e-4,0
1.27424e+18,3,2,1,0.001402243442952803,0
1.27426e+18,6,3,3,8.915760905758393e-4,0.13333333333333333
1.27514e+18,9,4,5,7.696188793457938e-4,0.05555555555555555
1.27794e+18,1,0,1,2.0060070574787447e-4,0
1.27809e+18,8,3,5,8.050742858747432e-4,0.17857142857142858
1.27877e+18,4,3,1,4.2211301322796934e-4,0
1.27947e+18,2,1,1,0.0011763098701054004,0
1.27955e+18,2,0,2,2.0060070574787447e-4,0
1.28002e+18,4,3,1,4.545936863824899e-4,0
128051393,7,3,4,5.837646694407151e-4,0.047619047619047616
1.28056e+18,3,1,2,2.3865489286303498e-4,0
1.28123e+18,3,2,1,3.075464126429685e-4,0
1.28159e+18,14,6,8,7.897148907239645e-4,0.021978021978021976
1.28187e+18,2,0,2,2.0060070574787447e-4,0
1.28245e+18,33,20,13,0.0018216368887862798,0.11363636363636363
1.28342e+18,4,2,2,0.0011543434881875563,0
1.28364e+18,2,0,2,2.0060070574787447e-4,0
1.28392e+18,3,2,1,3.4333783034950436e-4,0
1.28414e+18,3,0,3,2.0060070574787447e-4,0.3333333333333333
1.28436e+18,6,4,2,9.617632157227652e-4,0
1.28574e+18,4,0,4,2.0060070574787447e-4,0.5
1.28713e+18,47,19,28,0.0014840986392112955,0.11100832562442184
1.28776e+18,48,20,28,0.0016424212948356347,0.12322695035460994
1.28828e+18,4,2,2,2.8997988061236303e-4,0
1.2892e+18,14,7,7,9.653028807117353e-4,0.054945054945054944
1.28966e+18,25,8,17,8.822160825761405e-4,0.01
1.28969e+18,6,3,3,3.9560688252561705e-4,0
1.29027e+18,2,0,2,2.0060070574787447e-4,0
1.29037e+18,4,2,2,3.130939198907328e-4,0
1.29056e+18,18,4,14,5.712612987420606e-4,0.0196078431372549
1291076396,9,4,5,9.675928677342651e-4,0
1.29218e+18,11,4,7,9.049909250389282e-4,0.09090909090909091
1.29386e+18,24,13,11,0.001288446847737818,0.18115942028985507
1.29421e+18,23,12,11,0.0012474245697726807,0.2015810276679842
1.29471e+18,26,14,12,0.00119006493280649,0.21846153846153846
1.2952e+18,4,2,2,0.002212933010694905,0
1.29527e+18,2,1,1,0.0013373380383133726,0
1.2956e+18,2,1,1,0.0013373380383133726,0
1.29612e+18,8,3,5,4.858936491707479e-4,0.21428571428571427
1.29677e+18,2,1,1,2.8585600569072114e-4,0
1.29687e+18,5,4,1,8.535926031744452e-4,0
1.30015e+18,4,3,1,5.202299413342775e-4,0.5
1.30172e+18,2,1,1,0.0013373380383133726,0
1.30221e+18,1,0,1,2.0060070574787447e-4,0
1.30232e+18,2,1,1,0.0010301117322132672,0
1.30255e+18,24,11,13,0.001007131776430572,0.21014492753623187
1.30258e+18,28,15,13,0.0013880285001190177,0.14814814814814814
1.30315e+18,2,1,1,0.0013373380383123509,0
1.30337e+18,8,1,7,2.6319557976292016e-4,0.03571428571428571
130384095,15,7,8,0.0014476490130539324,0.019047619047619046
1.30395e+18,3,1,2,3.711113056335678e-4,0
1.30403e+18,2,1,1,2.8407781392521253e-4,0
1.30408e+18,15,7,8,0.0010734000916730027,0.047619047619047616
1.30457e+18,2,1,1,0.0013373380383133726,0
1.30468e+18,4,2,2,0.0019517906505104284,0
1.30473e+18,2,1,1,2.4622796721373647e-4,0
1.30477e+18,12,6,6,5.313038017478835e-4,0.09090909090909091
1.30516e+18,18,3,15,5.457261793180579e-4,0
1.30546e+18,2,1,1,2.986025312065623e-4,0
1.30566e+18,10,0,10,2.0060070574787453e-4,0
1.30574e+18,24,12,12,0.0013274030391095665,0.14492753623188406
1.30622e+18,2,1,1,2.54977652823927e-4,0
1.30681e+18,2,1,1,0.0011410972352915358,0
1.30732e+18,33,15,18,0.001473064902452887,0.06439393939393939
1.30824e+18,46,11,35,0.0016778869025993242,0.028985507246376812
1.30838e+18,14,3,11,5.51395833166101e-4,0.010989010989010988
1.30974e+18,1,0,1,2.0060070574787447e-4,0
1.31061e+18,10,5,5,7.023308782554364e-4,0.1111111111111111
1.31111e+18,22,16,6,0.002283892156632918,0.10389610389610389
1.31158e+18,10,0,10,2.0060070574787453e-4,0
131181656,1,0,1,2.0060070574787447e-4,0
1.31238e+18,3,2,1,3.5103149863953837e-4,1
1.31315e+18,16,6,10,6.831530657024603e-4,0.008333333333333333
1.31357e+18,2,1,1,0.0013373380383133726,0
1.31364e+18,36,12,24,0.0010159150002902514,0.10158730158730159
1.3147e+18,12,7,5,0.00120816981982426,0.0606060606060606
1.31506e+18,3,1,2,4.5441285727345243e-4,0
1.3157e+18,2,1,1,0.0013373380383123509,0
1.31647e+18,3,1,2,4.2810956630436075e-4,0
1.31679e+18,3,2,1,3.6146304757891706e-4,0
1.31745e+18,4,1,3,3.711113056335678e-4,0
1.31759e+18,4,3,1,0.001074234381999964,0
1.31994e+18,3,2,1,3.117629541625638e-4,0
1.32057e+18,2,1,1,0.0013373380383133726,0
132097541,1,0,1,2.0060070574787447e-4,0
1321406095,1,0,1,2.0060070574787447e-4,0
1.32148e+18,2,1,1,0.0013373380383133726,0
1.32279e+18,6,4,2,7.601931336150804e-4,0.06666666666666667
1.32506e+18,3,2,1,0.0015514402178527845,0
1325431674,4,2,2,3.120740558033635e-4,0
1325491398,3,2,1,3.2633061510314897e-4,0
1.32625e+18,8,4,4,0.0011571104488645161,0
1.32646e+18,4,3,1,7.602642757864013e-4,0
1.32667e+18,27,7,20,9.648903242139594e-4,0.07692307692307693
1.32751e+18,1,0,1,2.0060070574787447e-4,0
1.32871e+18,4,2,2,0.0037708869016237303,0
1.32948e+18,20,12,8,0.0028289742333805715,0.04736842105263158
1.32964e+18,4,1,3,4.888403586822004e-4,0
1.32978e+18,3,1,2,2.716393976753212e-4,0.3333333333333333
1.32994e+18,3,2,1,0.001973738238822103,0
1.33066e+18,7,4,3,7.809037116005568e-4,0
1.33109e+18,3,1,2,2.942946062532967e-4,0
1.3315e+18,6,4,2,9.270566836932822e-4,0.26666666666666666
1.33267e+18,2,1,1,0.0013373380383123509,0
1.33345e+18,2,1,1,3.073260354633487e-4,0
1.33403e+18,2,0,2,2.0060070574787447e-4,0
1.33451e+18,12,4,8,0.0010044736914397573,0.1212121212121212
1.33474e+18,3,2,1,4.612801073019214e-4,0
1.33506e+18,9,6,3,6.79225698194372e-4,0.027777777777777776
1.33663e+18,56,28,28,0.0034589719442986526,0.08636363636363636
1.33709e+18,1,0,1,2.0060070574787447e-4,0
1.33786e+18,2,1,1,5.978796871435022e-4,0
1.33791e+18,3,1,2,3.7479335299780324e-4,0
1.33827e+18,6,5,1,0.0013973573925917199,0.33333333333333337
1.33848e+18,31,11,20,0.0010735826227269724,0.16129032258064516
1.34028e+18,1,0,1,2.0060070574787447e-4,0
1.34086e+18,10,5,5,5.166290201121007e-4,0.044444444444444446
1.34102e+18,29,15,14,0.0014682622036686008,0.15024630541871922
1.34253e+18,2,1,1,0.0013373380383123509,0
134285663,4,2,2,6.106031635064143e-4,0
1.34297e+18,11,6,5,0.0013292684356018614,0.07272727272727272
1.34351e+18,6,4,2,0.0012598980328992345,0.13333333333333333
1.34463e+18,3,2,1,7.332340908444628e-4,0.3333333333333333
1.34506e+18,85,34,51,0.003199905121672312,0.021008403361344536
1.34518e+18,3,2,1,4.563666055764144e-4,0
1.34541e+18,9,5,4,8.626231390910215e-4,0.05555555555555555
1.34568e+18,4,2,2,6.744019728863851e-4,0.16666666666666666
1.3468e+18,24,1,23,2.3792502279675471e-4,0.11594202898550723
1.34684e+18,1,0,1,2.0060070574787447e-4,0
1.34722e+18,5,4,1,6.304002348910854e-4,0.1
1.34768e+18,4,3,1,0.002507614744200742,0
1.34779e+18,1,0,1,2.0060070574787447e-4,0
1.34793e+18,4,3,1,3.273144457898335e-4,0
1.34821e+18,4,1,3,3.249902480610909e-4,0.16666666666666666
1.34841e+18,1,0,1,2.0060070574787447e-4,0
1.34909e+18,4,2,2,0.002108525197638313,0
1.34919e+18,5,4,1,4.4728566762723476e-4,0.3
1.34944e+18,7,3,4,8.645831684568225e-4,0.09523809523809523
1350641384,1,0,1,2.0060070574787447e-4,0
1.35171e+18,1,0,1,2.0060070574787447e-4,0
1.35204e+18,6,4,2,0.002295786269079745,0
1.353e+18,7,5,2,0.0012689357261813443,0.047619047619047616
1.35302e+18,6,4,2,5.31211532229225e-4,0
1.35373e+18,29,16,13,0.0018704737785044316,0.11576354679802955
1.35461e+18,9,5,4,0.0010767253246982999,0.08333333333333333
1.35469e+18,7,6,1,0.004980382374260462,0.09523809523809523
1.35475e+18,5,2,3,4.1249719370825826e-4,0.2
1.35492e+18,52,27,25,0.00382803215564964,0.10105580693815988
1.35519e+18,14,8,6,0.0017288961158438304,0.10989010989010989
1.35521e+18,6,3,3,7.329421054794765e-4,0.06666666666666667
1.35531e+18,2,1,1,0.0013373380383123509,0
1.35556e+18,6,2,4,3.887142438557478e-4,0
1.35597e+18,2,1,1,2.7266828745982667e-4,0
1.35653e+18,2,0,2,2.0060070574787447e-4,0
1.35674e+18,8,5,3,6.259561760225528e-4,0.2857142857142857
1.35783e+18,43,15,28,0.001882019213276331,0.10631229235880399
1357980644,2,1,1,0.0013373380383123509,0
1.358e+18,6,0,6,2.0060070574787447e-4,0
1.35803e+18,9,6,3,9.831939422455156e-4,0.027777777777777776
1.35842e+18,16,6,10,0.0011529626524551509,0.14166666666666666
1.35938e+18,15,9,6,0.0016922911058445387,0.09523809523809523
1.3595e+18,2,1,1,3.022984841304698e-4,0
1.35959e+18,18,3,15,3.4098790369599033e-4,0.0196078431372549
1.36e+18,9,7,2,0.0012322382273655965,0.2222222222222222
1.36002e+18,2,0,2,2.0060070574787447e-4,0
1.36017e+18,5,3,2,5.837063081338593e-4,0.2
1.36054e+18,3,2,1,4.861776517131016e-4,0
1.36074e+18,5,4,1,5.345266200831262e-4,0.1
1.36175e+18,5,4,1,0.0020570523755297837,0.1
1.36221e+18,6,2,4,6.610183438825651e-4,0.06666666666666667
1.36237e+18,46,17,29,0.0016123572599618875,0.09371980676328502
1.36292e+18,4,2,2,8.674035245477389e-4,0
1.36393e+18,13,5,8,0.0011561336014594228,0.1794871794871795
1.3657e+18,67,23,44,0.00272111569415912,0.10085933966530981
1.36595e+18,10,2,8,3.8923256306588937e-4,0
1.3664e+18,4,1,3,5.713512396189836e-4,0.3333333333333333
1.36687e+18,14,8,6,0.0011264480039725323,0.14285714285714285
136699524,2,1,1,3.711113056335678e-4,0
1.36722e+18,2,1,1,0.00194909522494596,0
1.36738e+18,9,3,6,3.7886829711586813e-4,0.08333333333333333
1.36778e+18,15,5,10,9.538403741742877e-4,0.028571428571428574
1.36849e+18,4,1,3,2.4195666557361848e-4,0
1.36855e+18,2,1,1,2.8842763916693163e-4,0
1.36875e+18,8,2,6,2.598436124118848e-4,0.07142857142857142
1.36897e+18,5,3,2,7.453067707556992e-4,0.1
1.36929e+18,11,8,3,0.0013268726268145532,0.09090909090909091
1.37004e+18,4,3,1,4.505060664837046e-4,0.3333333333333333
1.37014e+18,3,1,2,3.711113056335678e-4,0
1.37073e+18,11,5,6,0.0014360094360470793,0
1.37109e+18,3,1,2,8.710089147825325e-4,0.3333333333333333
1.37214e+18,5,1,4,2.3741188417289149e-4,0
1.37325e+18,16,5,11,6.887249158835544e-4,0.1
1.37355e+18,8,4,4,6.314254456721342e-4,0.21428571428571427
1373901266,3,2,1,0.00289222876083114,0
1.37416e+18,12,6,6,0.0010519812666525612,0.13636363636363635
1.37475e+18,4,1,3,2.5416192510669235e-4,0
1.37588e+18,28,9,19,8.343082634457118e-4,0.07407407407407407
1.37615e+18,3,1,2,2.6473712168284953e-4,0
1.37699e+18,5,1,4,2.3792502279675471e-4,0.2
1.37752e+18,19,8,11,8.928670752259659e-4,0.11695906432748537
1.37793e+18,4,3,1,4.331764962781424e-4,0
137929020,3,2,1,0.001449674492690666,0
1384411003,14,5,9,0.0015759268790753345,0.054945054945054944
1386211,2,1,1,6.239694530751819e-4,0
1394931644,1,0,1,2.0060070574787447e-4,0
1398734786,2,1,1,3.0722092638776357e-4,0
1402485997,7,5,2,0.001650400920507406,0.047619047619047616
14069156,1,0,1,2.0060070574787447e-4,0
14142759,1,0,1,2.0060070574787447e-4,0
14173396,3,0,3,2.0060070574787447e-4,0
1423877940,2,1,1,4.47524079358464e-4,0
142529439,1,0,1,2.0060070574787447e-4,0
1431264253,6,3,3,9.263427325759009e-4,0
1431474084,2,1,1,4.571500518554018e-4,0
14348298,3,2,1,0.0012895293230929033,0
14441721,1,0,1,2.0060070574787447e-4,0
147523003,1,0,1,2.0060070574787447e-4,0
1498924710,2,1,1,6.475176100269708e-4,0
150159234,2,1,1,2.2010361662985672e-4,0
15033504,1,0,1,2.0060070574787447e-4,0
151106382,1,0,1,2.0060070574787447e-4,0
15177772,2,1,1,4.381898587663531e-4,0
1523167039,2,1,1,0.0013373380383133726,0
152678723,2,1,1,2.50850743149106e-4,0
1531699093,2,1,1,0.0013373380383133726,0
15329909,3,2,1,4.738611058422782e-4,0.3333333333333333
153903226,2,1,1,2.6564937125062954e-4,0
1539126318,2,1,1,2.6319557976292016e-4,0
15404720,7,3,4,3.8892098041043774e-4,0
1540996266,2,1,1,0.0013373380383123509,0
155884105,1,0,1,2.0060070574787447e-4,0
1559043654,4,2,2,3.7997074216593145e-4,0
1567700198,7,6,1,5.72269675842607e-4,0.14285714285714285
157324480,4,2,2,6.141714273508142e-4,0.16666666666666666
157605764,21,4,17,8.741092635238626e-4,0.047619047619047616
157675450,6,2,4,9.730142083886802e-4,0
159954936,4,1,3,2.946250876847225e-4,0
1615886408,5,2,3,3.8399519938508547e-4,0
161964466,1,0,1,2.0060070574787447e-4,0
162502313,7,5,2,0.0015124002520678092,0
1631401460,8,1,7,2.5672183838706513e-4,0
163273990,1,0,1,2.0060070574787447e-4,0
163664036,3,1,2,0.0011136999304463336,0
16435722,1,0,1,2.0060070574787447e-4,0
164595203,9,4,5,9.255656282384114e-4,0.027777777777777776
164998268,2,1,1,0.0016276570015225243,0
1651182841,2,1,1,2.4160854452695915e-4,0
165241607,7,3,4,8.355535194512288e-4,0
16535687,12,4,8,5.891282260241142e-4,0.01515151515151515
16545981,2,1,1,0.0013373380383123509,0
1656936157,4,2,2,3.481932819996054e-4,0.16666666666666666
16725596,3,1,2,2.424525478599924e-4,0
16862817,1,0,1,2.0060070574787447e-4,0
16899180,2,1,1,0.0013373380383133726,0
170516130,6,3,3,6.712151389476206e-4,0
171415738,2,1,1,2.8376776243294695e-4,0
1721981778,2,1,1,4.6306447997657515e-4,0
172983745,6,3,3,8.807278443313078e-4,0.2
173033375,5,3,2,5.557808106743687e-4,0.1
173277360,1,0,1,2.0060070574787447e-4,0
17413138,2,1,1,0.0013373380383123509,0
17532775,12,6,6,9.234886861538934e-4,0
17889256,2,1,1,0.0013373380383133726,0
179656739,3,0,3,2.0060070574787447e-4,0.3333333333333333
179861626,2,1,1,2.3741188417289149e-4,0
18122072,3,0,3,2.0060070574787447e-4,0
18152452,50,23,27,0.003070311681594125,0.09142857142857144
183362434,8,5,3,7.763568535451779e-4,0
184813842,20,4,16,0.0012402211625674845,0.021052631578947368
1867108873,2,1,1,2.2010361662985672e-4,0
1872117943,3,2,1,0.0017627323000693616,0
187294348,4,1,3,3.4345226837994257e-4,0
18761832,6,1,5,2.3470282572501315e-4,0
190109301,2,1,1,3.199969550512823e-4,0
1906372862,5,2,3,8.119530675881451e-4,0.2
191417203,1,0,1,2.0060070574787447e-4,0
192446249,70,20,50,0.0024671618059900905,0.0650103519668737
1928045881,3,1,2,2.4622796721377084e-4,0
19287394,1,0,1,2.0060070574787447e-4,0
193086374,5,3,2,9.079766542220699e-4,0
194499127,6,4,2,7.956399108132078e-4,0
19640334,6,3,3,4.088915947801518e-4,0.2
197714198,4,1,3,4.888403586825593e-4,0
19841658,9,4,5,0.0014674307713774008,0.1111111111111111
20004467,2,0,2,2.0060070574787447e-4,0
20066079,5,4,1,0.001020611543103248,0
202119411,4,2,2,6.297998774533836e-4,0
203480711,4,1,3,2.315251892425478e-4,0
20644666,2,1,1,0.0013373380383133726,0
20912098,3,1,2,2.669071094754746e-4,0
21071552,1,0,1,2.0060070574787447e-4,0
